Men,Gold,Germany,Germany,Argentina
Men,Silver,Spain,Netherlands,Belgium
Men,Bronze,Australia,Australia,Germany
Women,Gold,Netherlands,Netherlands,Great Britain
Women,Silver,China,Argentina,Netherlands
Women,Bronze,Argentina,Great Britain,Germany
