Men,Gold,United States,Germany,Brazil
Men,Silver,Brazil,Brazil,Italy
Men,Bronze,Brazil,Latvia,Netherlands
Women,Gold,United States,United States,Germany
Women,Silver,China,United States,Brazil
Women,Bronze,China,Brazil,United States
