Men,Gold,Hungary,Croatia,Serbia
Men,Silver,United States,Italy,Croatia
Men,Bronze,Serbia,Serbia,Italy
Women,Gold,Netherlands,United States,United States
Women,Silver,United States,Spain,Italy
Women,Bronze,Australia,Australia,Russia
