Men,Gold,France,France,Denmark
Men,Silver,Iceland,Sweden,France
Men,Bronze,Spain,Croatia,Germany
Women,Gold,Norway,Norway,Russia
Women,Silver,Russia,Montenegro,France
Women,Bronze,South Korea,Spain,Norway
