Singles Men,Gold,China,China,China
Singles Men,Silver,China,China,China
Singles Men,Bronze,China,Germany,Japan
Singles Women,Gold,China,China,China
Singles Women,Silver,China,China,China
Singles Women,Bronze,China,Singapore,North Korea
Team Men,Gold,China,China,China
Team Men,Silver,Germany,South Korea,Japan
Team Men,Bronze,South Korea,Germany,Germany
Team Women,Gold,China,China,China
Team Women,Silver,Singapore,Japan,Japan
Team Women,Bronze,South Korea,Singapore,Germany
