Men,Gold,Germany,Great Britain,Great Britain
Men,Silver,Canada,Spain,Great Britain
Men,Bronze,New Zealand,Great Britain,South Africa
Women,Gold,Australia,Switzerland,United States
Women,Silver,Portugal,Sweden,Switzerland
Women,Bronze,Australia,Australia,Great Britain
